qtl_accession_id,qtl_name,published_symbol,to_accession,trait_category,trait_name,trait_symbol,chromosome,start,end
AQFT033,BNL6.32,prl11.1,TO:0000508,Abiotic stress,penetrated root length,PENRTLG,Chr. 11,24199089,26041524
AQFT023,BNL6.32,rpf11.1,TO:0000093,Abiotic stress,root pulling force,RTPF,Chr. 11,17353847,19565034
CQAD6,BNL6.32,,TO:0000624,Biotic stress,allelopathic effect,ALLELPATHEF,Chr. 11,17353847,22698101
CQX20,BNL6.32,qIN3-11,TO:0000145,Anatomy,internode length,INLG,Chr. 11,6686166,17354093
AQAX002,BNL6.32,,TO:0000291,Biochemical,carbohydrate content,CARBCN,Chr. 11,24199089,25838840
AQAX008,BNL6.32,,TO:0000291,Biochemical,carbohydrate content,CARBCN,Chr. 11,24199089,25838840
AQDR063,BNL6.32,,TO:0000445,Yield,grain number,GRNB,Chr. 11,20336572,20337612
AQDR091,BNL6.32,,TO:0000450,Yield,grain yield per panicle,GRYLDPPN,Chr. 11,4413928,4415836
AQDR103,BNL6.32,,TO:0000450,Yield,grain yield per panicle,GRYLDPPN,Chr. 11,4413928,4415836
AQDR105,BNL6.32,,TO:0000450,Yield,grain yield per panicle,GRYLDPPN,Chr. 11,23154725,23155291
AQDS024,BNL6.32,,TO:0000436,Sterility or fertility,spikelet sterility,SPKST,Chr. 11,20336572,20337612
AQDS076,BNL6.32,,TO:0000436,Sterility or fertility,spikelet sterility,SPKST,Chr. 11,4413928,4415836
AQU009,BNL6.32,,TO:0000512,Abiotic stress,plant survival percentage under submergence,PTSPCENTSUB,Chr. 11,22014679,22014851
AQU010,BNL6.32,,TO:0000512,Abiotic stress,plant survival percentage under submergence,PTSPCENTSUB,Chr. 11,17808335,17808461
AQU023,BNL6.32,,TO:0000517,Abiotic stress,relative shoot elongation under submergence,RELSHELSUB,Chr. 11,22014679,22014851
AQFF009,BNL6.32,qby11.1,TO:0000457,Yield,total biomass yield,TBIOMYLD,Chr. 11,5460751,5461121
AQFF010,BNL6.32,qby11.2,TO:0000457,Yield,total biomass yield,TBIOMYLD,Chr. 11,5460751,5461121
AQFF012,BNL6.32,qby11.3,TO:0000457,Yield,total biomass yield,TBIOMYLD,Chr. 11,5460751,5461121
AQGC038,BNL6.32,,TO:0000508,Abiotic stress,penetrated root length,PENRTLG,Chr. 11,20336572,20337612
AQAL037,BNL6.32,,TO:0000327,Yield,biomass yield,BIOMYLD,Chr. 11,5460751,16572526
AQAL007,BNL6.32,,TO:0000081,Abiotic stress,deep root dry weight,DRTDWT,Chr. 11,17353847,18179510
AQAL051,BNL6.32,,TO:0000081,Abiotic stress,deep root dry weight,DRTDWT,Chr. 11,17353847,18179510
AQAL053,BNL6.32,,TO:0000081,Abiotic stress,deep root dry weight,DRTDWT,Chr. 11,16570770,17354093
AQAL014,BNL6.32,,TO:0000092,Abiotic stress,deep root to shoot ratio,DRTSHRO,Chr. 11,17353847,18179510
AQAL058,BNL6.32,,TO:0000519,Abiotic stress,rooting depth,RTDP,Chr. 11,2786973,4415836
CQAB78,BNL6.32,Ph11-1,TO:0000207,Vigor,plant height,PTHT,Chr. 11,2235151,2520262
CQAB79,BNL6.32,Ph11-1,TO:0000207,Vigor,plant height,PTHT,Chr. 11,2235151,2520262
CQZ21,BNL6.32,Fh11,TO:0000207,Vigor,plant height,PTHT,Chr. 11,4413928,4415836
AQCQ035,BNL6.32,gp11,TO:0000445,Yield,grain number,GRNB,Chr. 11,25617694,26041524
AQCQ046,BNL6.32,,TO:0000445,Yield,grain number,GRNB,Chr. 11,932068,932221
AQCQ048,BNL6.32,,TO:0000445,Yield,grain number,GRNB,Chr. 11,932068,932221
AQCQ078,BNL6.32,,TO:0000445,Yield,grain number,GRNB,Chr. 11,25617694,25618047
AQCQ080,BNL6.32,,TO:0000445,Yield,grain number,GRNB,Chr. 11,25617694,25618047
AQCQ102,BNL6.32,,TO:0000445,Yield,grain number,GRNB,Chr. 11,3033385,3035893
AQCQ104,BNL6.32,,TO:0000445,Yield,grain number,GRNB,Chr. 11,3033385,3035893
AQCQ026,BNL6.32,yd11,TO:0000449,Yield,grain yield per plant,GRYLDPPL,Chr. 11,25617694,26041524
AQCQ020,BNL6.32,gw11,TO:0000382,Yield,1000-seed weight,TSDWT,Chr. 11,932068,932221
AQCQ044,BNL6.32,gw11,TO:0000382,Yield,1000-seed weight,TSDWT,Chr. 11,932068,932221
CQAJ13,BNL6.32,gw11,TO:0000589,Quality,grain weight,GRWT,Chr. 11,932068,932221
CQAJ28,BNL6.32,gw11,TO:0000589,Quality,grain weight,GRWT,Chr. 11,932068,932221
CQK14,BNL6.32,,TO:0000152,Yield,panicle number,PNNB,Chr. 11,10128842,10134471
CQK15,BNL6.32,,TO:0000152,Yield,panicle number,PNNB,Chr. 11,18468814,18471104
CQL12,BNL6.32,,TO:0000516,Abiotic stress,relative root length,RELRTLG,Chr. 11,10128842,18471104
CQL13,BNL6.32,,TO:0000516,Abiotic stress,relative root length,RELRTLG,Chr. 11,18468814,18471104
EQC0038,BNL6.32,ta11.1,TO:0000567,Anatomy,tiller angle,TIAG,Chr. 11,16767319,16767617
AQO092,BNL6.32,,TO:0000084,Vigor,root number,RTNB,Chr. 12,3185384,3185631
AQO043,BNL6.32,,TO:0000306,Anatomy,root thickness,RTTH,Chr. 12,4102373,4103357
AQO062,BNL6.32,,TO:0000306,Anatomy,root thickness,RTTH,Chr. 12,2244507,3185631
AQHE110,BNL6.32,,TO:0000457,Yield,total biomass yield,TBIOMYLD,Chr. 12,3185384,3185631
AQHE118,BNL6.32,,TO:0000457,Yield,total biomass yield,TBIOMYLD,Chr. 12,3185384,3185631
AQD026,BNL6.32,,TO:0000446,Abiotic stress,leaf drying,LFDRY,Chr. 12,21259490,23775487
AQHE142,BNL6.32,,TO:0000207,Vigor,plant height,PTHT,Chr. 12,7477327,7477673
AQFP019,BNL6.32,cs12,TO:0000051,Quality,culm strength,CULMSTR,Chr. 12,7477327,17567995
AQCT008,BNL6.32,Pi-31(t),TO:0000074,Biotic stress,blast disease resistance,BLRS,Chr. 12,7729365,13429507
AQCT009,BNL6.32,Pi-32(t),TO:0000074,Biotic stress,blast disease resistance,BLRS,Chr. 12,11914618,18867702
AQGA004,BNL6.32,ac12,TO:0000196,Quality,amylose content,AMYCN,Chr. 12,26107904,26108004
AQGA017,BNL6.32,,TO:0000196,Quality,amylose content,AMYCN,Chr. 12,26107904,26108004
AQGA042,BNL6.32,,TO:0000462,Quality,gelatinization temperature,GELTZTMP,Chr. 12,21454591,21742415
AQDM002,BNL6.32,Ste2,TO:0000436,Sterility or fertility,spikelet sterility,SPKST,Chr. 12,876277,1005506
AQDM005,BNL6.32,Ste2,TO:0000436,Sterility or fertility,spikelet sterility,SPKST,Chr. 12,307797,1005506
AQBW001,BNL6.32,pms3,TO:0000009,Sterility or fertility,photoperiod sensitive genic male sterility,PPDSNGMS,Chr. 12,18867450,23775487
AQBW002,BNL6.32,pms3,TO:0000009,Sterility or fertility,photoperiod sensitive genic male sterility,PPDSNGMS,Chr. 12,18867450,23775487
AQAE016,BNL6.32,qPH12-1,TO:0000207,Vigor,plant height,PTHT,Chr. 12,970538,970958
AQGI007,BNL6.32,n-r12,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,970538,970958
AQGI019,BNL6.32,,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,14450698,26108114
AQGI025,BNL6.32,,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,14450698,26108114
AQGI026,BNL6.32,,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,14450698,26108114
AQGI034,BNL6.32,n+r12,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,970538,970958
AQGI063,BNL6.32,n+r12,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,970538,970958
AQGI066,BNL6.32,,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,14450698,26108114
AQGI092,BNL6.32,,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,17395485,26108114
AQGI096,BNL6.32,,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,3885926,3887941
AQGI098,BNL6.32,,TO:0000078,Vigor,root dry weight,RTDWT,Chr. 12,17395485,26108114
AQCY030,BNL6.32,gp12,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,970538,970958
AQCY041,BNL6.32,,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,24217362,24218609
AQCY043,BNL6.32,,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,26862578,26863197
AQCY061,BNL6.32,,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,970538,970958
AQCY109,BNL6.32,,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,24217362,24218609
AQCY111,BNL6.32,,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,24217362,24218609
AQCY119,BNL6.32,,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,26862578,26863197
AQAG040,BNL6.32,gw12,TO:0000382,Yield,1000-seed weight,TSDWT,Chr. 12,11914618,11915872
AQAG053,BNL6.32,gw12,TO:0000382,Yield,1000-seed weight,TSDWT,Chr. 12,11914618,11915872
AQCY020,BNL6.32,gw12,TO:0000382,Yield,1000-seed weight,TSDWT,Chr. 12,11914618,26108114
AQGI105,BNL6.32,n-s12,TO:0000327,Yield,biomass yield,BIOMYLD,Chr. 12,3885926,3887941
AQGI121,BNL6.32,n-s12,TO:0000327,Yield,biomass yield,BIOMYLD,Chr. 12,3885926,3887941
AQGI152,BNL6.32,,TO:0000327,Yield,biomass yield,BIOMYLD,Chr. 12,3885926,3887941
AQGI184,BNL6.32,,TO:0000327,Yield,biomass yield,BIOMYLD,Chr. 12,14450698,26108114
AQAB047,BNL6.32,qNSB12-1,TO:0000557,Anatomy,secondary branch,SBRNB,Chr. 12,26862578,26863197
AQGI243,BNL6.32,,TO:0000457,Yield,total biomass yield,TBIOMYLD,Chr. 12,17395485,26108114
AQAE008,BNL6.32,qLS12-1,TO:0000135,Anatomy,leaf length,LFLG,Chr. 12,11914618,26108114
AQAI015,BNL6.32,qTL12-1,TO:0000540,Anatomy,leaf area,LFAR,Chr. 12,11914618,26108114
AQAI045,BNL6.32,qTLTS12-1,TO:0000452,Yield,leaf area to spikelet number ratio,LFARSPKNBRO,Chr. 12,11914618,26108114
AQHR027,BNL6.32,qTN-12-1,TO:0000346,Vigor,tiller number,TINB,Chr. 12,17395485,26108114
AQHR028,BNL6.32,qTN-12-1,TO:0000346,Vigor,tiller number,TINB,Chr. 12,17395485,26108114
AQHR029,BNL6.32,qTN-12-2,TO:0000346,Vigor,tiller number,TINB,Chr. 12,24217362,26863197
AQFJ077,BNL6.32,,TO:0000449,Yield,grain yield per plant,GRYLDPPL,Chr. 12,21454591,21454774
AQEI028,BNL6.32,,TO:0000249,Development,leaf senescence,LFSNS,Chr. 12,26107904,27305412
AQEI041,BNL6.32,rrgf12,TO:0000249,Development,leaf senescence,LFSNS,Chr. 12,21454591,21454774
AQEI126,BNL6.32,,TO:0000249,Development,leaf senescence,LFSNS,Chr. 12,21454591,21454774
AQDQ065,BNL6.32,ph12,TO:0000207,Vigor,plant height,PTHT,Chr. 12,1548040,1548464
CQAX36,BNL6.32,,TO:0000207,Vigor,plant height,PTHT,Chr. 12,1548040,1548464
AQDQ064,BNL6.32,tns12,TO:0000456,Yield,spikelet number,SPKNB,Chr. 12,1548040,19628925
AQDQ063,BNL6.32,nfg12,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,1548040,1548464
AQDQ062,BNL6.32,pl12,TO:0000040,Anatomy,panicle length,PNLG,Chr. 12,27488270,27489485
AQCF014,BNL6.32,,TO:0000382,Yield,1000-seed weight,TSDWT,Chr. 12,15120464,23775487
AQEJ024,BNL6.32,qTLL-12,TO:0000135,Anatomy,leaf length,LFLG,Chr. 12,15120464,15120848
AQBD003,BNL6.32,,TO:0000102,Abiotic stress,phosphorus sensitivity,PHOSN,Chr. 12,1548040,1548464
AQBD007,BNL6.32,,TO:0000102,Abiotic stress,phosphorus sensitivity,PHOSN,Chr. 12,1548040,1548464
AQBD010,BNL6.32,,TO:0000102,Abiotic stress,phosphorus sensitivity,PHOSN,Chr. 12,1548040,1548464
CQU16,BNL6.32,,TO:0000647,Biochemical,relative acid phosphatase activity,RELACIDPASEACT,Chr. 12,1548040,20014601
CQU22,BNL6.32,,TO:0000647,Biochemical,relative acid phosphatase activity,RELACIDPASEACT,Chr. 12,1548040,20014601
CQU4,BNL6.32,,TO:0000705,Biochemical,acid phosphatase activity,ACIDPASEACT,Chr. 12,1548040,1548464
CQU6,BNL6.32,,TO:0000705,Biochemical,acid phosphatase activity,ACIDPASEACT,Chr. 12,1548040,1548464
CQAS145,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,20013762,20014601
CQAS148,BNL6.32,,TO:0000152,Yield,panicle number,PNNB,Chr. 12,1548040,2426982
CQAS144,BNL6.32,,TO:0000207,Vigor,plant height,PTHT,Chr. 12,2426452,7729855
CQAS151,BNL6.32,,TO:0000445,Yield,seed number,SDNB,Chr. 12,1548040,2426982
CQAS155,BNL6.32,,TO:0000445,Yield,seed number,SDNB,Chr. 12,20013762,20014601
CQAS152,BNL6.32,,TO:0000455,Yield,seed set percent,SDSPCENT,Chr. 12,20013762,20014601
CQAS149,BNL6.32,,TO:0000456,Yield,spikelet number,SPKNB,Chr. 12,307797,1595325
CQAS154,BNL6.32,,TO:0000456,Yield,spikelet number,SPKNB,Chr. 12,20013762,20014601
CQAS156,BNL6.32,gy12,TO:0000396,Yield,yield,YLD,Chr. 12,307797,7729855
CQAS147,BNL6.32,,TO:0000040,Anatomy,panicle length,PNLG,Chr. 12,2426452,20014601
CQAS153,BNL6.32,,TO:0000382,Yield,1000-seed weight,TSDWT,Chr. 12,307797,1595325
CQAS146,BNL6.32,,TO:0000469,Development,days to maturity,DTMT,Chr. 12,307797,7729855
CQAS150,BNL6.32,,TO:0000625,Anatomy,spikelet density,SPKDN,Chr. 12,2426452,7729855
AQGP018,BNL6.32,qPN-12,TO:0000152,Yield,panicle number,PNNB,Chr. 12,8826555,14450887
AQA003,BNL6.32,qPHT12-1,TO:0000207,Vigor,plant height,PTHT,Chr. 12,26017140,26108004
AQA046,BNL6.32,qDRS12-1,TO:0000155,Abiotic stress,drought susceptibility index,DRSID,Chr. 12,26017140,27489485
AQB006,BNL6.32,,TO:0000376,Quality,consistency viscosity,CONVIS,Chr. 12,8826555,14450887
AQG014,BNL6.32,qFRP-12,TO:0000447,Yield,filled grain number,FGRNB,Chr. 12,26017140,26108004
AQGM013,BNL6.32,qPL-12,TO:0000040,Anatomy,panicle length,PNLG,Chr. 12,2426452,14450887
AQGM037,BNL6.32,qYI-12,TO:0000396,Yield,grain yield,GRYLD,Chr. 12,1594823,2426982
AQGP079,BNL6.32,qGW-12,TO:0000382,Yield,1000-seed weight,TSDWT,Chr. 12,1594823,2426982
AQGP010,BNL6.32,qCL-12,TO:0000576,Anatomy,culm length,CULMLG,Chr. 12,1594823,1595325
AQGP044,BNL6.32,qCL-12,TO:0000576,Anatomy,culm length,CULMLG,Chr. 12,3185384,3185631
AQGP025,BNL6.32,qFER-12,TO:0000180,Sterility or fertility,spikelet fertility,SPKFRT,Chr. 12,8826555,14450887
CQAP3,BNL6.32,,TO:0000087,Quality,scent,AROMA,Chr. 12,8826555,26108004
AQED006,BNL6.32,dth12.1,TO:0000137,Development,days to heading,DTHD,Chr. 12,20013762,26108004
AQED040,BNL6.32,gpl12.1,TO:0000445,Yield,grain number,GRNB,Chr. 12,26107904,26954947
AQED071,BNL6.32,,TO:0000455,Yield,seed set percent,SDSPCENT,Chr. 12,26954657,26954947
AQEE006,BNL6.32,,TO:0000617,Quality,colored grain percentage,CLGRPCENT,Chr. 12,20013762,20014601
AQEE011,BNL6.32,,TO:0000617,Quality,colored grain percentage,CLGRPCENT,Chr. 12,3185384,20014601
AQFE037,BNL6.32,gpp12.2,TO:0000445,Yield,grain number,GRNB,Chr. 12,7729365,7729855
AQFE101,BNL6.32,ph12.1,TO:0000207,Vigor,plant height,PTHT,Chr. 12,26107904,26108004
AQFE102,BNL6.32,ph12.1,TO:0000207,Vigor,plant height,PTHT,Chr. 12,26107904,26108004
AQFE048,BNL6.32,spp12.1,TO:0000456,Yield,spikelet number,SPKNB,Chr. 12,7729365,7729855
AQFE056,BNL6.32,pl12.1,TO:0000040,Anatomy,panicle length,PNLG,Chr. 12,26107904,26108004
AQFE081,BNL6.32,gw12.1,TO:0000269,Yield,100-grain weight,HGRWT,Chr. 12,26107904,26954947
AQFE082,BNL6.32,gw12.1,TO:0000269,Yield,100-grain weight,HGRWT,Chr. 12,26107904,26954947
AQFA002,BNL6.32,ac12.1,TO:0000196,Quality,amylose content,AMYCN,Chr. 12,1594823,5758850
AQFA022,BNL6.32,wc12.1,TO:0000390,Quality,grain core percent white,GRCPCENTWHT,Chr. 12,5758288,5758850
AQFA010,BNL6.32,kw12.1,TO:0000402,Quality,grain width,GRWD,Chr. 12,3185384,5758850
AQFA015,BNL6.32,lwr12.1,TO:0000411,Quality,grain length to width ratio,GRLGWDRO,Chr. 12,1594823,5758850
AQFA018,BNL6.32,br12.1,TO:0000666,Yield,brown rice yield,BRWRYLD,Chr. 12,3185384,5758850
AQBS007,BNL6.32,dth12.1,TO:0000137,Development,days to heading,DTHD,Chr. 12,970538,2426982
AQBS040,BNL6.32,gpp12.1,TO:0000445,Yield,grain number,GRNB,Chr. 12,23373460,23373674
AQBS021,BNL6.32,ph12.1,TO:0000207,Vigor,plant height,PTHT,Chr. 12,23373460,23373674
AQBS068,BNL6.32,yld12.1,TO:0000450,Yield,grain yield per panicle,GRYLDPPN,Chr. 12,23373460,23373674
AQBS028,BNL6.32,pl12.1,TO:0000040,Anatomy,panicle length,PNLG,Chr. 12,23373460,23373674
AQBS015,BNL6.32,dtm12.1,TO:0000469,Development,days to maturity,DTMT,Chr. 12,970538,2426982
CQH37,BNL6.32,brt2.1,TO:0000094,Anatomy,basal root thickness,BARTTH,Chr. 12,21197183,21199237
CQH38,BNL6.32,prdw12.1,TO:0000156,Abiotic stress,penetrated root dry weight,PENRTDWT,Chr. 12,18867450,18867702
CQH39,BNL6.32,prt12.1,TO:0000090,Abiotic stress,penetrated root thickness,PENRTTH,Chr. 12,18867450,18867702
CQH40,BNL6.32,prt12.2,TO:0000090,Abiotic stress,penetrated root thickness,PENRTTH,Chr. 12,18867450,18867702
CQH41,BNL6.32,rpi12.1,TO:0000471,Abiotic stress,root penetration index,RTPNID,Chr. 12,18867450,18867702
AQAA009,BNL6.32,qALSRL-12,TO:0000227,Anatomy,root length,RTLG,Chr. 12,26954657,27489485
AQR008,BNL6.32,,TO:0000327,Yield,biomass yield,BIOMYLD,Chr. 12,18867450,18867702
DQA9,BNL6.32,QCMS12.1,TO:0000467,Abiotic stress,cell membrane stability,CELMBSTB,Chr. 12,18867450,21199237
CQA39,BNL6.32,QTL12a,TO:0000366,Development,reproductive growth time,RGTM,Chr. 12,3629070,3630854
CQA38,BNL6.32,QTL12a,TO:0000369,Development,vegetative growth time,VGTM,Chr. 12,3629070,3630854
CQAG15,BNL6.32,qBDV-12,TO:0000374,Quality,breakdown viscosity,BRKVIS,Chr. 12,532909,533313
CQAG2,BNL6.32,qPKV-12,TO:0000409,Quality,peak viscosity,PVIS,Chr. 12,18867450,18867702
CQAR44,BNL6.32,,TO:0000625,Anatomy,spikelet density,SPKDN,Chr. 12,7729365,19628925
AQDK015,BNL6.32,Sa12a,TO:0000455,Yield,seed set percent,SDSPCENT,Chr. 12,24585902,24586392
AQEF002,BNL6.32,qSPP-12,TO:0000456,Yield,spikelet number,SPKNB,Chr. 12,24487487,24488366
AQDK010,BNL6.32,Gy12a,TO:0000396,Yield,grain yield,GRYLD,Chr. 12,24585902,24586392
AQCH003,BNL6.32,qTA-12,TO:0000567,Anatomy,tiller angle,TIAG,Chr. 12,24487487,24586392
AQP017,BNL6.32,qPTD-12,TO:0000546,Anatomy,peduncle top diameter,PDTDIA,Chr. 12,24487487,24488366
AQBP008,BNL6.32,qPGWC-12,TO:0000390,Quality,grain core percent white,GRCPCENTWHT,Chr. 12,1548040,3185631
CQM2,BNL6.32,esa-2,TO:0000416,Sterility or fertility,embryosac abortion,EBSABR,Chr. 12,26991375,27489485
CQM3,BNL6.32,esa-3,TO:0000416,Sterility or fertility,embryosac abortion,EBSABR,Chr. 12,24585902,24586392
AQAN002,BNL6.32,qDT-12,TO:0000276,Abiotic stress,drought tolerance,DRTL,Chr. 12,19628443,19628925
AQBM005,BNL6.32,ci-12,TO:0000428,Vigor,callus induction,CAIND,Chr. 12,24487487,26992979
AQDJ009,BNL6.32,Mn12a,TO:0000145,Anatomy,internode length,INLG,Chr. 12,18867450,19628925
AQDJ010,BNL6.32,Mn12b,TO:0000145,Anatomy,internode length,INLG,Chr. 12,4102373,4103357
AQDI006,BNL6.32,std-12,TO:0000036,Sterility or fertility,hybrid incompatibilty,HYBIC,Chr. 12,18867450,19628925
AQDI010,BNL6.32,stj-12,TO:0000036,Sterility or fertility,hybrid incompatibilty,HYBIC,Chr. 12,24487487,24586392
CQC7,BNL6.32,qHD-12,TO:0000137,Development,days to heading,DTHD,Chr. 12,532909,18867702
AQBK002,BNL6.32,qHD-12,TO:0000137,Development,days to heading,DTHD,Chr. 12,532909,18867702
AQBK009,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,4102373,4103357
AQBK021,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,532909,3185631
AQBK029,BNL6.32,,TO:0000207,Vigor,plant height,PTHT,Chr. 12,532909,4103357
AQBK047,BNL6.32,,TO:0000455,Yield,seed set percent,SDSPCENT,Chr. 12,532909,4103357
AQBK039,BNL6.32,,TO:0000456,Yield,spikelet number,SPKNB,Chr. 12,532909,533313
AQEA296,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,19628925
AQEA297,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,19628925
AQEA298,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,19628925
AQEA299,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,19628925
AQEA300,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,19628925
AQEA301,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,19628925
AQEA302,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,19628925
AQEA303,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,19628925
AQEA483,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,26017140,26017884
AQEA485,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,26017140,26017884
AQEA487,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,26017140,26017884
AQEA489,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,26017140,26017884
AQEA507,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,23603428
AQEA509,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,23603428
AQEA511,BNL6.32,,TO:0000137,Development,days to heading,DTHD,Chr. 12,19628443,23603428
AQDV030,BNL6.32,qNOP12-1,TO:0000152,Yield,panicle number,PNNB,Chr. 12,24585902,26017884
AQDV031,BNL6.32,qNOP12-2,TO:0000152,Yield,panicle number,PNNB,Chr. 12,27488270,27489485
CQAI5,BNL6.32,qPHT12-1,TO:0000207,Vigor,plant height,PTHT,Chr. 12,23603156,26017884
AQCN014,BNL6.32,,TO:0000207,Vigor,plant height,PTHT,Chr. 12,23603156,26017884
AQEA126,BNL6.32,QPh12,TO:0000207,Vigor,plant height,PTHT,Chr. 12,19628443,19628925
AQEA127,BNL6.32,QPh12,TO:0000207,Vigor,plant height,PTHT,Chr. 12,19628443,19628925
AQEA128,BNL6.32,QPh12,TO:0000207,Vigor,plant height,PTHT,Chr. 12,19628443,19628925
AQEA129,BNL6.32,QPh12,TO:0000207,Vigor,plant height,PTHT,Chr. 12,19628443,19628925
AQBE037,BNL6.32,tn12,TO:0000346,Vigor,tiller number,TINB,Chr. 12,23603156,26017884
AQBE038,BNL6.32,tn12,TO:0000346,Vigor,tiller number,TINB,Chr. 12,23603156,26017884
AQBE039,BNL6.32,tn12,TO:0000346,Vigor,tiller number,TINB,Chr. 12,23603156,26017884
AQBE040,BNL6.32,tn12,TO:0000346,Vigor,tiller number,TINB,Chr. 12,23603156,26017884
AQBE041,BNL6.32,tn12,TO:0000346,Vigor,tiller number,TINB,Chr. 12,23603156,26017884
AQBE071,BNL6.32,tn12,TO:0000346,Vigor,tiller number,TINB,Chr. 12,23603156,26017884
CQAI49,BNL6.32,qDRS12-1,TO:0000155,Abiotic stress,drought susceptibility index,DRSID,Chr. 12,26017140,27489485
DQE11,BNL6.32,,TO:0000446,Abiotic stress,leaf drying,LFDRY,Chr. 12,23603156,24586392
DQE54,BNL6.32,,TO:0000136,Abiotic stress,relative water content,RELWCN,Chr. 12,1594823,2426982
DQE55,BNL6.32,,TO:0000136,Abiotic stress,relative water content,RELWCN,Chr. 12,23603156,24586392
AQCN015,BNL6.32,,TO:0000449,Yield,grain yield per plant,GRYLDPPL,Chr. 12,23603156,26017884
AQBC057,BNL6.32,ppt12,TO:0000453,Yield,panicle tiller ratio,PNTIRO,Chr. 12,26017140,27489485
AQBC058,BNL6.32,ppt12,TO:0000453,Yield,panicle tiller ratio,PNTIRO,Chr. 12,26017140,27489485
AQBC100,BNL6.32,flw12,TO:0000370,Anatomy,leaf width,LFWD,Chr. 12,23603156,26017884
AQW013,BNL6.32,qBPH12-1,TO:0000424,Biotic stress,brown planthopper resistance,BPHRS,Chr. 12,19628443,19628925
AQW014,BNL6.32,qBPH12-2,TO:0000424,Biotic stress,brown planthopper resistance,BPHRS,Chr. 12,19628443,19628925
AQW015,BNL6.32,qBPH12-3,TO:0000424,Biotic stress,brown planthopper resistance,BPHRS,Chr. 12,27488270,27489485
DQE43,BNL6.32,,TO:0000515,Abiotic stress,relative growth rate,RELGRATE,Chr. 12,19628443,19628925
AQDC001,BNL6.32,,TO:0000088,Biotic stress,rice yellow mottle virus resistance,RYMVRS,Chr. 12,2426452,2426982
AQCN029,BNL6.32,,TO:0000088,Biotic stress,rice yellow mottle virus resistance,RYMVRS,Chr. 12,19628443,19628925
AQCN030,BNL6.32,,TO:0000088,Biotic stress,rice yellow mottle virus resistance,RYMVRS,Chr. 12,19628443,19628925
AQHG006,BNL6.32,Zmt12,TO:0000351,Abiotic stress,zinc sensitivity,ZNSN,Chr. 12,23603156,23775487
AQHG009,BNL6.32,Zmt12,TO:0000351,Abiotic stress,zinc sensitivity,ZNSN,Chr. 12,23603156,23775487
AQHG013,BNL6.32,Zbz12,TO:0000351,Abiotic stress,zinc sensitivity,ZNSN,Chr. 12,23603156,23603428
AQHG017,BNL6.32,Zmt12,TO:0000351,Abiotic stress,zinc sensitivity,ZNSN,Chr. 12,23603156,23775487
AQHG020,BNL6.32,Zmt12,TO:0000351,Abiotic stress,zinc sensitivity,ZNSN,Chr. 12,23603156,23775487
AQHH030,BNL6.32,,TO:0000170,Abiotic stress,elongation ability,ELAB,Chr. 12,23603156,23603428
AQCU011,BNL6.32,QHd12,TO:0000137,Development,days to heading,DTHD,Chr. 12,21040162,21041065
