"Subject","Predicate","Object","Provenance","Score"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-4,5-heptadien-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","23403841","11.2538"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-4,5-heptadien-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","17176259","9.7707"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-4,5-heptadien-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","S000156575|YNR051C|cladoniamide derivative","11.3666"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-33-[(2r,3r)-5-acetyl-3-methyl-tetrahydrofuran-2-yl]-30-ethyl-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","S000156575|YNR051C|tavaborole","11.5276"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-33-[(2r,3r)-5-acetyl-3-methyl-tetrahydrofuran-2-yl]-30-ethyl-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","binds with","resistance to chemicals","S000128505|YAL012W|elisidepsin (250 ug/ml; synthetic cyclic depsipeptide related to natural kahalalides)","9.1277"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-33-[(2r,3r)-5-acetyl-3-methyl-tetrahydrofuran-2-yl]-30-ethyl-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","binds with","resistance to chemicals","STRING-db4932.YPR101W","9.1277"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-33-[(2r,3r)-5-acetyl-3-methyl-tetrahydrofuran-2-yl]-30-ethyl-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","binds with","resistance to chemicals","STRING-db4932.YLR108C","9.1364"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-33-[(2r,3r)-5-acetyl-3-methyl-tetrahydrofuran-2-yl]-30-ethyl-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","NA","11.5276"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-33-[(2r,3r)-5-acetyl-3-methyl-tetrahydrofuran-2-yl]-30-ethyl-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","21880895","9.1364"
"o-carbamimidamido-l-homoserine sulfate (1:1)","gene product variant increases","resistance to chemicals","NA","9.2787"
"o-carbamimidamido-l-homoserine sulfate (1:1)","gene product variant decreases","resistance to chemicals","S000123910|YKL206C|L-canavanine (1-2 ug/ml)","9.2787"
"21-deoxyconcanamycin a","is adjacent to","resistance to chemicals","S000156575|YDR525W|pibenzimol","9.5581"
"21-deoxyconcanamycin a","is functionally related to","resistance to chemicals","24360837","9.9617"
"21-deoxyconcanamycin a","is functionally related to","resistance to chemicals","STRING-db4932.YLR224W","9.5601"
"21-deoxyconcanamycin a","affects","resistance to chemicals","S000156575|YER151C|cladoniamide derivative","9.5581"
"21-deoxyconcanamycin a","binds with","resistance to chemicals","NA","9.4148"
"21-deoxyconcanamycin a","binds with","resistance to chemicals","27146641","9.5601"
"21-deoxyconcanamycin a","binds with","resistance to chemicals","STRING-db4932.YCR020W-B","9.9617"
"21-deoxyconcanamycin a","binds with","resistance to chemicals","STRING-db4932.YOL033W","9.4148"
"disodium 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate","gene product variant decreases","resistance to chemicals","S000181446|YLR089C|caspofungin (10 ng/ml)","10.2691"
"3-nitroso-2-phenylimidazo[1,2-a]pyrimidine","gene product variant increases","resistance to chemicals","S000138697|YER083C|4-chlorophenol (1 mM)","9.8049"
"elaiophylin","is functionally related to","resistance to chemicals","STRING-db4932.YBR242W","9.7286"
"elaiophylin","binds with","resistance to chemicals","STRING-db4932.YAL062W","9.7286"
"mutalomycin sodium salt","binds with","resistance to chemicals","21978764","9.4302"
"mutalomycin sodium salt","binds with","resistance to chemicals","23416056","9.4302"
"mutalomycin sodium salt","binds with","resistance to chemicals","15994967","9.6736"
"mutalomycin sodium salt","gene product variant decreases","resistance to chemicals","24034557","9.6736"
"phleomycin","gene product variant decreases","resistance to chemicals","17707236","9.7265"
"phleomycin","gene product variant decreases","resistance to chemicals","STRING-db4932.YOL033W","9.7265"
"selenium(2+)","binds with","resistance to chemicals","S000081669|YKR096W|wortmannin","9.5226"
"selenium(2+)","gene product variant increases","resistance to chemicals","S000135573|YPL236C|amitrole (22 mg/ml)","9.5226"
"10-methyl-4-oxo-4,10-dihydrophenazin-5-ium","is adjacent to","resistance to chemicals","S000142378|YGR275W|caffeine (7.7 mM)","9.5346"
"10-methyl-4-oxo-4,10-dihydrophenazin-5-ium","is functionally related to","resistance to chemicals","26357016","9.3654"
"10-methyl-4-oxo-4,10-dihydrophenazin-5-ium","is functionally related to","resistance to chemicals","19917080","9.5346"
"10-methyl-4-oxo-4,10-dihydrophenazin-5-ium","affects","resistance to chemicals","23828602","9.8427"
"10-methyl-4-oxo-4,10-dihydrophenazin-5-ium","gene product variant decreases","resistance to chemicals","STRING-db4932.YCR020W-B","9.8427"
"enniatin","binds with","resistance to chemicals","NA","9.1673"
"enniatin","gene product variant decreases","resistance to chemicals","S000116016|YHR059W|calcium dichloride (0.7 M)","9.4237"
"aluminium(iii)","gene product variant increases","resistance to chemicals","15334557","9.9843"
"tellurite","binds with","resistance to chemicals","23335509","9.7426"
"tellurite","gene product variant decreases","resistance to chemicals","STRING-db4932.YCR020W-B","9.7426"
"chloro(methyl)mercury","is adjacent to","resistance to chemicals","23045389","9.9038"
"chloro(methyl)mercury","affects","resistance to chemicals","S000124613|YBR105C|sirolimus","9.6271"
"chloro(methyl)mercury","binds with","resistance to chemicals","26267134","9.5894"
"chloro(methyl)mercury","gene product variant decreases","resistance to chemicals","S000152383|YBR176W|cycloheximide (100 ng/ml)","9.6271"
"chloro(methyl)mercury","gene product variant does not result in abnormal","resistance to chemicals","S000119919|YLR224W|methylmercury chloride (20-140 uM)","9.5894"
"stress resistance","gene product variant decreases","resistance to chemicals","S000183614|YLR091W|chromium trioxide (0.1 mM)","10.3192"
"chitosan","is adjacent to","resistance to chemicals","STRING-db4932.YLR091W","9.7707"
"trans-2-enoyl-opc6-coa","is adjacent to","resistance to chemicals","19929855","9.618"
"trans-2-enoyl-opc6-coa","is adjacent to","resistance to chemicals","S000086496|YDL133W|oxaliplatin (4 mM)","10.0443"
"trans-2-enoyl-opc6-coa","binds with","resistance to chemicals","S000152719|YDR028C|selenite(2-) (6 mM)","9.618"
"trans-2-enoyl-opc6-coa","gene product variant decreases","resistance to chemicals","S000114261|YGR018C|sirolimus (1.3 nM)","9.8201"
"trans-2-enoyl-opc8-coa","is adjacent to","resistance to chemicals","S000156575|YGR020C|elaiophylin (azalomycin B)","9.5138"
"trans-2-enoyl-opc8-coa","binds with","resistance to chemicals","NA","10.1036"
"trans-2-enoyl-opc8-coa","gene product variant increases","resistance to chemicals","STRING-db4932.YJL172W","9.7415"
"trans-2-enoyl-opc8-coa","gene product variant decreases","resistance to chemicals","S000152719|YDR028C|selenite(2-) (6 mM)","9.7415"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","NA","9.8201"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","S000176422|YDR031W|7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)","10.0491"
"trans,cis-lauro-2,6-dienoyl-coa","gene product variant increases","resistance to chemicals","S000135404|YAL027W|tellurite (0.1 mM K2TeO3)","9.8632"
"trans,cis-lauro-2,6-dienoyl-coa","gene product variant increases","resistance to chemicals","STRING-db4932.YLR454W","10.0491"
"trans-2-enoyl-opc4-coa","binds with","resistance to chemicals","24968945","9.7923"
"trans-2-enoyl-opc4-coa","binds with","resistance to chemicals","S000152719|YDR028C|selenite(2-) (6 mM)","9.7923"
"trans-2-enoyl-opc4-coa","gene product variant increases","resistance to chemicals","NA","9.5894"
"trans-2-enoyl-opc4-coa","gene product variant decreases","resistance to chemicals","12149442","9.7007"
"everolimus","binds with","resistance to chemicals","S000075297|YHR060W|cyclosporin A (100 ug/ml)","9.5581"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","15932646","9.4745"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","binds with","resistance to chemicals","STRING-db4932.YBR019C","11.1274"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","binds with","resistance to chemicals","STRING-db4932.YBR188C","10.576"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant increases","resistance to chemicals","18975972","9.4745"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant increases","resistance to chemicals","S000081669|YKR096W|wortmannin","10.576"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","15883373","11.1274"
"st. john's wort extract","gene product variant decreases","resistance to chemicals","S000153040|YNL288W|dieldrin (460 uM)","9.1673"
"neothyonidioside","gene product variant decreases","resistance to chemicals","24360837","10.3253"
"neothyonidioside","gene product variant decreases","resistance to chemicals","STRING-db4932.YPL255W","10.3253"
"neothyonidioside","gene product variant does not result in abnormal","resistance to chemicals","STRING-db4932.YHR167W","10.5254"
"pomecin a","is adjacent to","resistance to chemicals","S000152719|YDR028C|selenite(2-) (6 mM)","9.3864"
"pomecin a","affects","resistance to chemicals","20967895","9.9106"
"pomecin a","affects","resistance to chemicals","S000120043|YHR018C|farnesol (1-5 uM)","9.9106"
"pomecin a","affects","resistance to chemicals","S000042952|YGL022W|hygromycin B (150 ug/ml)","9.7074"
"pomecin a","binds with","resistance to chemicals","15883373","10.0107"
"pomecin a","binds with","resistance to chemicals","S000153040|YDR520C|dieldrin (460 uM)","10.0107"
"pomecin a","gene product variant increases","resistance to chemicals","23416056","9.3864"
"hygrolidin","is adjacent to","resistance to chemicals","STRING-db4932.YCR020W-B","9.4167"
"hygrolidin","gene product variant increases","resistance to chemicals","23733464","9.4167"
"elisidepsin","is functionally related to","resistance to chemicals","16911514","9.7007"
"elisidepsin","binds with","resistance to chemicals","NA","9.8048"
"elisidepsin","binds with","resistance to chemicals","23832094","9.7007"
"cladoniamide derivative","is functionally related to","resistance to chemicals","26341223","9.9783"
"cladoniamide derivative","is functionally related to","resistance to chemicals","24968945","9.9357"
"cladoniamide derivative","is functionally related to","resistance to chemicals","S000135573|YER152C|streptomycin (40 mg/ml)","9.454"
"cladoniamide derivative","affects","resistance to chemicals","NA","10.0459"
"cladoniamide derivative","binds with","resistance to chemicals","15060153","9.6662"
"cladoniamide derivative","binds with","resistance to chemicals","S000074621|YBR173C|alverine citrate (500 uM)","10.0459"
"cladoniamide derivative","binds with","resistance to chemicals","S000156575|YER151C|tavaborole","9.5581"
"cladoniamide derivative","binds with","resistance to chemicals","STRING-db4932.YLR315W","9.454"
"cladoniamide derivative","binds with","resistance to chemicals","STRING-db4932.YLR315W","9.8049"
"cladoniamide derivative","gene product variant increases","resistance to chemicals","NA","9.5581"
"cladoniamide derivative","gene product variant increases","resistance to chemicals","19633105","9.9357"
"cladoniamide derivative","gene product variant decreases","resistance to chemicals","23358190","9.8049"
"cladoniamide derivative","gene product variant decreases","resistance to chemicals","24034557","9.6662"
"cladoniamide derivative","gene product variant decreases","resistance to chemicals","STRING-db4932.YCR020W-B","9.9783"
"2,5-cyclohexadien-1-one, 4-[6-(4-methyl-1-piperazinyl)[2,5'-bi-1h-benzimidazol]-2'(3'h)-ylidene]-","binds with","resistance to chemicals","S000155894|YGL020C|pomecin A (0.5 - 2 ug/ml)","9.5809"
"oxaliplatin","is adjacent to","resistance to chemicals","S000182615|YOL070C|carboplatin (10 mM)","9.2747"
"oxaliplatin","binds with","resistance to chemicals","STRING-db4932.YGR206W","9.2747"
"oxaliplatin","gene product variant increases","resistance to chemicals","S000116267|YER083C|bleomycin (0.01 U/ml)","9.5601"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","STRING-db4932.YNR051C","10.6434"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","STRING-db4932.YER084W","9.6464"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","binds with","resistance to chemicals","16415861","9.6464"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","binds with","resistance to chemicals","S000155945|YDR415C|toxaphene (640 uM)","11.2643"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","S000152473|YBR019C|benzo[a]pyrene","11.2643"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","S000086033|YBR188C|tirapazamine (500 uM)","10.6434"
"elisidepsin","is adjacent to","resistance to chemicals","16936141","9.7341"
"elisidepsin","gene product variant increases","resistance to chemicals","23390603","9.5112"
"elisidepsin","gene product variant decreases","resistance to chemicals","S000074621|YPL165C|dyclonine (500 uM)","9.7341"
"n-hydroxy-1h-purin-6-amine","gene product variant decreases","resistance to chemicals","S000156575|YDR495C|cladoniamide derivative","10.3192"
"2-deoxy-alpha-d-arabino-hexopyranose","binds with","resistance to chemicals","S000155894|YDL040C|pomecin A (0.5 - 2 ug/ml)","9.7973"
"l-gamma-glutamyl-s-(2-{[4-(dihydroxyarsino)phenyl]amino}-2-oxoethyl)-l-cysteinylglycine","gene product variant increases","resistance to chemicals","STRING-db4932.YPR002W","9.8905"
"1-butanol","is functionally related to","resistance to chemicals","S000154309|YLR091W|aluminium(3+) (0.4 mM)|(E)-1,1'-azobis(N,N-dimethylformamide) (0.8 mM)","10.4403"
"lead(2+)","is adjacent to","resistance to chemicals","19929855","9.9768"
"lead(2+)","gene product variant does not result in abnormal","resistance to chemicals","S000152383|YHR185C|cycloheximide (100 ng/ml)","9.8599"
"(1ar,2z,4e,14r,15as)-8-chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6h-oxireno[e][2]benzoxacyclotetradecine-6,12(7h)-dione","is adjacent to","resistance to chemicals","15883373","9.6177"
