"Subject","Predicate","Object","Provenance","Score"
"trans-2-enoyl-opc4-coa","gene product variant decreases","resistance to chemicals","210137237","9.2981"
"trans-2-enoyl-opc4-coa","gene product variant decreases","resistance to chemicals","210142130","9.3392"
"trans-2-enoyl-opc4-coa","gene product variant decreases","resistance to chemicals","210215970","9.2981"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","210101853","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","210112772","9.472"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","210167255","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","210175766","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","210178676","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","210208957","9.472"
"trans,cis-lauro-2,6-dienoyl-coa","is adjacent to","resistance to chemicals","210211158","9.472"
"trans,cis-lauro-2,6-dienoyl-coa","is functionally related to","resistance to chemicals","210131887","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","is functionally related to","resistance to chemicals","210149225","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","is functionally related to","resistance to chemicals","210183923","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","is functionally related to","resistance to chemicals","210191191","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","is functionally related to","resistance to chemicals","210198184","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","is functionally related to","resistance to chemicals","210211833","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","is functionally related to","resistance to chemicals","210220101","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","is functionally related to","resistance to chemicals","210231118","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210115020","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210120322","9.472"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210145651","9.472"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210148080","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210155844","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210205043","9.472"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210212134","10.4453"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210212386","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210217503","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","affects","resistance to chemicals","210222607","9.472"
"trans,cis-lauro-2,6-dienoyl-coa","gene product variant decreases","resistance to chemicals","210111055","9.472"
"trans,cis-lauro-2,6-dienoyl-coa","gene product variant decreases","resistance to chemicals","210194820","10.7397"
"trans,cis-lauro-2,6-dienoyl-coa","gene product variant decreases","resistance to chemicals","210212724","9.472"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is a","resistance to chemicals","210203948","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210104346","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210120823","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210134651","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210154659","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210191648","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210208256","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210218883","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210225554","10.3567"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210227247","10.3567"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210239932","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210241993","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210126712","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210137391","10.3567"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210144523","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210146879","10.3567"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210152187","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210161940","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210189093","10.3567"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210189169","10.3567"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210118606","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210120012","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210121929","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210132624","10.3567"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210138223","8.7913"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210169451","10.3567"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210239010","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","210120603","11.4674"
"(12r)-30-ethyl-33-[(1r,2r,4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant decreases","resistance to chemicals","210171101","10.3567"
"cd2+","is adjacent to","resistance to chemicals","210104191","9.2471"
"cd2+","is adjacent to","resistance to chemicals","210113160","11.2437"
"cd2+","is adjacent to","resistance to chemicals","210132639","11.2437"
"cd2+","is adjacent to","resistance to chemicals","210162798","11.2437"
"cd2+","is adjacent to","resistance to chemicals","210227222","9.2471"
"cd2+","is functionally related to","resistance to chemicals","210156639","11.2437"
"cd2+","is functionally related to","resistance to chemicals","210169919","11.2437"
"cd2+","is functionally related to","resistance to chemicals","210197227","9.2471"
"cd2+","is functionally related to","resistance to chemicals","210223781","9.2471"
"cd2+","affects","resistance to chemicals","210128087","9.2471"
"cd2+","affects","resistance to chemicals","210157197","11.2437"
"cd2+","affects","resistance to chemicals","210186643","9.2471"
"cd2+","affects","resistance to chemicals","210214648","11.2437"
"cd2+","affects","resistance to chemicals","210217986","11.2437"
"cd2+","gene product variant increases","resistance to chemicals","210132440","9.2471"
"cd2+","gene product variant increases","resistance to chemicals","210210694","9.2471"
"cd2+","gene product variant decreases","resistance to chemicals","210132768","9.2471"
"cd2+","gene product variant decreases","resistance to chemicals","210176300","11.2437"
"oxaliplatin","is adjacent to","resistance to chemicals","210160120","8.7887"
"oxaliplatin","is adjacent to","resistance to chemicals","210203732","9.4795"
"oxaliplatin","is adjacent to","resistance to chemicals","210211257","9.4795"
"oxaliplatin","is adjacent to","resistance to chemicals","210232823","8.7887"
"oxaliplatin","is adjacent to","resistance to chemicals","210237778","9.4795"
"oxaliplatin","is functionally related to","resistance to chemicals","210119139","9.4795"
"oxaliplatin","is functionally related to","resistance to chemicals","210138185","9.4795"
"oxaliplatin","is functionally related to","resistance to chemicals","210191121","8.7887"
"oxaliplatin","is functionally related to","resistance to chemicals","210226344","8.7887"
"oxaliplatin","affects","resistance to chemicals","210122210","9.4795"
"oxaliplatin","affects","resistance to chemicals","210145716","8.7887"
"oxaliplatin","affects","resistance to chemicals","210173562","8.7887"
"oxaliplatin","affects","resistance to chemicals","210188371","8.7887"
"oxaliplatin","affects","resistance to chemicals","210210102","9.4795"
"oxaliplatin","affects","resistance to chemicals","210238150","9.4795"
"oxaliplatin","gene product variant increases","resistance to chemicals","210108916","9.4795"
"oxaliplatin","gene product variant decreases","resistance to chemicals","210139860","8.7887"
"oxaliplatin","gene product variant decreases","resistance to chemicals","210163264","9.4795"
"oxaliplatin","gene product variant does not result in abnormal","resistance to chemicals","210153344","8.7887"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210134081","11.1175"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210145457","11.0814"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210155047","11.1175"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210192611","8.9748"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210210858","11.0814"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210217588","11.0814"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210221723","8.9748"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210156755","8.9748"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210171342","11.1175"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210179981","11.1175"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210189577","8.9748"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210190747","11.1175"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210194677","11.0814"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210197727","8.9748"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210239205","11.1175"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210117643","8.9748"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210120661","11.0814"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210121339","11.0814"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210163500","8.9748"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210226344","11.1175"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210237062","8.9748"
"(3s,6s,9s,12r,15s,18s,21s,24s,30s,33s)-30-ethyl-33-[(1r,2r)-1-hydroxy-2-methyl-3-(2-methylcyclopropyl)propyl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","gene product variant increases","resistance to chemicals","210115541","11.0814"
